Movie_ID,Movie_Name,Industry,Release_Year,Lead_Actor,Lead_Actress,Director,Genre,Budget_Cr,BoxOffice_Cr,IMDB_Rating,Duration_Min,Language,OTT_Platform,Awards_Won,Songs_Count,Sequel,Audience_Score
1401,Movie_371,Mollywood,2006,Actor_119,Actor_14,Director_176,Romance,287,202.4861114,10,191,,Amazon Prime,2,6,,54.04884214
1210,Movie_403,,2021,Actor_41,Actor_246,Director_180,Thriller,266,178.9667473,8,197,Hindi,Amazon Prime,10,1,Yes,35.80183111
1149,Movie_109,Bollywood,2011,Actor_399,Actor_187,Director_152,Romance,266,41.28045769,1,118,Tamil,Hotstar,4,2,Yes,105.7667671
1036,Movie_188,Bollywood,2002,Actor_322,Actor_337,Director_93,Drama,35,80.18755169,9,97,,Hotstar,15,2,No,23.55025899
1351,Movie_199,,2012,Actor_331,Actor_259,Director_110,Romance,109,188.2473787,8,184,Telugu,Amazon Prime,18,1,,33.28319365
1311,Movie_303,Tollywood,2018,Actor_267,Actor_354,Director_82,Romance,173,64.11979727,3,82,Hindi,Hotstar,8,3,No,105.9281171
1360,Movie_327,Kollywood,2011,Actor_8,Actor_40,Director_78,Drama,240,113.6470251,10,97,Telugu,,10,5,No,70.33230809
1058,Movie_154,Tollywood,1990,Actor_183,Actor_89,Director_2,Action,278,51.52446697,4,159,Malayalam,Hotstar,11,4,,47.48170186
1130,Movie_40,Bollywood,2018,Actor_134,Actor_125,Director_65,Thriller,234,103.1390444,10,175,Malayalam,,7,2,No,83.65407262
1411,Movie_133,,1994,Actor_181,Actor_351,Director_20,Comedy,27,106.6951856,4,196,Hindi,,13,8,Yes,85.46106612
1201,Movie_405,,2024,Actor_355,Actor_9,Director_34,Drama,168,72.08626188,2,80,Tamil,Netflix,16,9,,43.3462871
1242,Movie_462,Tollywood,1999,Actor_72,Actor_350,Director_41,Action,285,185.272783,,196,Hindi,Hotstar,19,8,,59.34309247
1034,Movie_132,Tollywood,2008,Actor_113,Actor_84,Director_169,Romance,11,30.8553828,0,105,Tamil,,14,7,Yes,87.52491727
1444,Movie_279,Kollywood,1996,Actor_107,Actor_21,Director_23,,214,109.2271832,5,131,Malayalam,Hotstar,14,,Yes,53.66188507
1092,Movie_362,Mollywood,2024,Actor_290,Actor_281,Director_38,Action,257,242.6800011,6,191,Hindi,Hotstar,11,2,Yes,75.64327477
1437,Movie_84,Mollywood,2002,Actor_313,Actor_358,Director_172,Drama,137,124.9038894,,91,Hindi,Amazon Prime,8,6,No,98.49624373
1446,Movie_399,Kollywood,1999,Actor_117,Actor_378,Director_67,,278,36.27829538,1,117,Tamil,Amazon Prime,11,4,No,22.15030337
1206,Movie_242,Mollywood,1991,Actor_120,Actor_172,Director_62,Romance,110,127.8012639,2,164,Malayalam,Netflix,18,5,No,63.17503361
1352,Movie_116,Bollywood,1995,Actor_147,Actor_25,Director_140,Action,236,294.562158,,120,Malayalam,Hotstar,11,9,No,75.23271997
1390,Movie_109,Mollywood,1997,Actor_327,Actor_393,Director_30,Comedy,37,103.1381784,7,132,Tamil,Amazon Prime,10,9,No,34.15901228
1331,Movie_221,Kollywood,,Actor_210,Actor_103,Director_87,Thriller,83,163.4896598,1,92,Tamil,,5,4,No,59.40777219
1304,Movie_392,Mollywood,2014,Actor_296,Actor_190,Director_193,Thriller,39,100.4145987,2,199,Tamil,,7,8,,90.88997288
1349,Movie_41,,1996,Actor_398,Actor_236,Director_169,Drama,114,122.0360879,10,155,Malayalam,Netflix,10,5,,55.91369703
1212,Movie_368,Tollywood,2012,Actor_103,Actor_313,Director_148,Romance,67,93.73958276,7,92,Malayalam,,2,9,,40.31347128
1158,Movie_147,Bollywood,2008,Actor_124,Actor_37,Director_118,Romance,182,18.55643701,1,97,Hindi,Hotstar,15,2,,92.61663646
1441,Movie_112,,2011,Actor_245,Actor_272,Director_6,Thriller,236,129.916629,7,98,Malayalam,,5,4,,78.89003387
1444,Movie_103,,2002,Actor_379,Actor_293,Director_75,Action,108,2.158843085,8,98,Telugu,Netflix,8,3,,68.62287417
1023,Movie_46,Kollywood,2010,Actor_356,Actor_332,Director_132,Romance,298,75.00478866,,194,Telugu,Netflix,8,7,No,68.03216346
1403,Movie_412,Tollywood,1990,Actor_209,Actor_152,Director_93,Comedy,39,252.9359151,2,149,Tamil,,5,2,,90.56564942
1292,Movie_494,Tollywood,2008,Actor_393,Actor_282,Director_10,Comedy,198,94.24274776,4,127,Tamil,Hotstar,4,3,Yes,75.8905665
1003,Movie_475,Bollywood,2022,Actor_314,Actor_20,Director_51,Romance,178,26.14066365,7,150,Tamil,Amazon Prime,0,9,,82.91224293
1219,Movie_324,Kollywood,1993,Actor_109,Actor_137,Director_93,Romance,106,119.270848,1,150,Hindi,Hotstar,2,8,Yes,56.1486721
1363,Movie_378,Bollywood,1992,Actor_377,Actor_359,Director_38,Thriller,297,55.71343913,6,107,Telugu,Hotstar,2,2,Yes,31.65289982
1381,Movie_271,Mollywood,2016,Actor_348,Actor_29,Director_129,Drama,89,108.6889086,5,198,Telugu,Hotstar,11,6,,82.438274
1019,Movie_483,,2024,Actor_50,Actor_31,Director_136,Thriller,205,5.876162085,,171,Malayalam,,3,3,No,92.01855843
1443,Movie_421,Bollywood,2017,Actor_105,Actor_19,Director_102,Drama,177,162.3740011,6,98,Telugu,Amazon Prime,,6,No,65.50876065
1151,Movie_385,,1995,Actor_373,Actor_148,Director_81,Comedy,33,109.9711475,8,159,Malayalam,Hotstar,15,5,Yes,87.75513168
1049,Movie_195,Kollywood,1995,Actor_27,Actor_283,Director_83,Drama,60,19.84809995,,160,Hindi,Amazon Prime,10,,No,63.29574414
1176,Movie_367,Mollywood,2012,Actor_288,Actor_350,Director_191,Thriller,20,128.777834,,165,Tamil,Netflix,7,4,Yes,68.18601677
1434,Movie_280,Kollywood,2022,Actor_257,Actor_341,Director_161,Romance,144,254.8142002,1,162,Tamil,Amazon Prime,8,7,No,105.0485758
1095,Movie_283,Mollywood,2005,Actor_273,Actor_300,Director_143,Drama,70,36.33007313,3,127,Malayalam,,13,,No,64.16959893
1104,Movie_40,Mollywood,2013,Actor_137,Actor_163,Director_31,Thriller,151,160.6102858,,108,,Netflix,14,7,No,62.98861215
1419,Movie_447,,1994,Actor_340,Actor_113,Director_21,Comedy,162,133.4347728,9,127,Malayalam,Netflix,18,4,No,32.60040954
1249,Movie_189,Kollywood,2002,Actor_301,Actor_150,Director_131,,73,132.2638994,8,98,Hindi,Hotstar,8,3,,83.8014632
1116,Movie_164,Kollywood,2001,Actor_322,Actor_330,Director_126,Drama,27,172.0207219,4,190,Telugu,Amazon Prime,16,4,,55.80317269
1353,Movie_482,Bollywood,1994,Actor_32,Actor_255,Director_194,Comedy,194,77.83990536,,178,Malayalam,Netflix,8,2,,72.94450022
1227,Movie_477,Kollywood,2020,Actor_45,Actor_87,Director_35,Comedy,252,112.1868128,10,126,Hindi,Netflix,2,4,Yes,63.69921825
1065,Movie_24,Bollywood,2017,Actor_265,Actor_399,Director_169,Action,149,107.8607212,9,168,Tamil,Amazon Prime,15,4,,61.08414569
1334,Movie_24,Tollywood,2017,Actor_30,Actor_350,Director_187,,181,31.54147291,7,139,,Amazon Prime,12,5,,67.6454102
1417,Movie_490,Tollywood,2019,Actor_84,Actor_98,Director_144,Drama,199,136.7037999,2,127,,Netflix,16,1,,69.18295321
1419,Movie_4,Tollywood,2007,Actor_166,Actor_397,Director_184,Thriller,17,71.00465431,1,99,Malayalam,Netflix,3,2,No,93.52158119
1261,Movie_323,Kollywood,2016,Actor_316,Actor_132,Director_45,Drama,170,246.4174728,1,180,Telugu,Amazon Prime,,8,No,100.4042371
1294,Movie_290,Kollywood,2024,Actor_1,Actor_312,Director_59,Drama,154,59.37123345,3,98,Malayalam,,8,8,No,83.01430205
1425,Movie_441,Bollywood,2015,Actor_249,Actor_97,Director_178,,49,-5.62464609,10,121,,Amazon Prime,8,8,No,95.43111827
1242,Movie_433,Mollywood,2007,Actor_261,Actor_98,Director_12,Comedy,178,189.6332985,2,156,,,17,5,No,87.08294941
1370,Movie_471,Bollywood,2022,Actor_63,Actor_290,Director_140,Comedy,171,40.46031511,4,190,Tamil,Netflix,13,8,,79.89228204
1185,Movie_181,Tollywood,2014,Actor_164,Actor_356,Director_33,Comedy,201,2.936643516,8,155,Telugu,Hotstar,19,9,,99.10285871
1245,Movie_248,Bollywood,2020,Actor_321,Actor_227,Director_177,Comedy,210,750,5,128,Telugu,Amazon Prime,2,4,No,43.83050738
1124,Movie_116,Mollywood,1991,Actor_334,Actor_145,Director_21,,86,206.5995488,5,94,,Netflix,3,4,No,56.31075598
1267,Movie_279,Kollywood,2022,Actor_201,Actor_156,Director_60,Thriller,72,158.9878208,6,139,,Netflix,0,7,,53.58196946
1130,Movie_365,Bollywood,2021,Actor_222,Actor_270,Director_52,Romance,101,54.26024885,5,147,Malayalam,Hotstar,17,5,,63.97224167
1236,Movie_69,Tollywood,2007,Actor_152,Actor_162,Director_182,Action,171,110.2847137,5,158,Malayalam,Amazon Prime,3,,No,83.71800716
1017,Movie_351,Tollywood,2006,Actor_132,Actor_112,Director_167,Comedy,81,77.01026882,7,160,Tamil,Netflix,9,1,Yes,47.69793096
1039,Movie_254,Kollywood,2023,Actor_114,Actor_331,Director_177,Comedy,241,232.8683929,6,106,,,3,8,No,80.05598394
1020,Movie_181,Bollywood,1996,Actor_217,Actor_185,Director_123,Action,200,65.0155019,10,154,Malayalam,Hotstar,,4,,58.25878163
1398,Movie_318,Mollywood,2024,Actor_196,Actor_205,Director_106,Comedy,295,107.9198446,,134,Tamil,,16,8,Yes,63.05871894
1224,Movie_169,Kollywood,2019,Actor_281,Actor_97,Director_192,Romance,140,113.5398609,2,166,Telugu,Amazon Prime,7,2,No,74.00831327
1354,Movie_313,Bollywood,2001,Actor_202,Actor_377,Director_100,Drama,,7.182635437,1,94,,,18,4,,103.6249628
1281,Movie_249,,2024,Actor_135,Actor_55,Director_154,Action,40,84.5666262,1,131,Hindi,Hotstar,8,2,,55.75305895
1007,Movie_188,Tollywood,2000,Actor_234,Actor_117,Director_71,Thriller,252,85.87186249,4,110,,Netflix,15,5,,68.39813213
1099,Movie_54,Mollywood,1993,Actor_141,Actor_93,Director_135,Action,258,210.1470098,2,196,Malayalam,Hotstar,14,,No,48.43549549
1239,Movie_326,Mollywood,2014,Actor_196,Actor_293,,Romance,218,115.611204,6,169,,Netflix,19,,No,55.56104567
1477,Movie_357,Mollywood,2021,Actor_43,Actor_204,Director_62,,256,69.73420416,9,86,Hindi,Netflix,15,8,Yes,48.2531713
1086,Movie_313,Tollywood,2009,Actor_57,Actor_282,Director_88,Thriller,74,88.39051493,10,92,,,,7,,74.89570176
1297,Movie_138,Bollywood,2020,Actor_142,Actor_189,Director_24,Drama,238,94.64325329,,133,Malayalam,Hotstar,11,5,,78.50617539
1427,Movie_168,Kollywood,1993,Actor_210,Actor_323,Director_40,Comedy,20,96.88690041,10,92,Telugu,Hotstar,17,7,Yes,83.74098693
1013,Movie_391,Bollywood,1990,Actor_72,Actor_84,Director_76,Action,178,174.1943815,8,195,Malayalam,Netflix,6,5,No,54.92700578
1333,Movie_103,Kollywood,1992,Actor_224,Actor_180,Director_175,Thriller,191,178.2964904,4,99,Tamil,Hotstar,15,7,,80.15886157
1001,Movie_422,Mollywood,2011,Actor_27,Actor_274,Director_136,Action,298,20.74377929,2,177,Malayalam,Amazon Prime,18,4,Yes,72.26200156
1374,Movie_85,Bollywood,2006,Actor_128,Actor_181,Director_182,Drama,229,185.436774,1,89,Tamil,Amazon Prime,5,4,,68.84495005
1292,Movie_317,Mollywood,2003,Actor_106,Actor_181,Director_9,Action,278,160.1077969,7,193,,,5,,No,45.17154345
1324,Movie_212,,2024,Actor_165,Actor_283,Director_3,Thriller,16,95.78199326,10,131,Tamil,,5,4,No,73.06506999
1421,Movie_3,Mollywood,2002,Actor_215,Actor_287,Director_182,Romance,223,-17.91713443,3,116,,Hotstar,14,8,Yes,73.6991324
1492,Movie_384,Mollywood,2024,Actor_71,Actor_106,Director_21,,5,117.0113986,6,131,Tamil,,1,1,Yes,72.03456889
1040,Movie_179,Kollywood,1991,Actor_204,Actor_129,Director_95,Thriller,115,71.6846014,5,194,Malayalam,Hotstar,8,,,78.00101515
1317,Movie_342,,2002,Actor_153,Actor_262,Director_176,Action,281,144.3905844,5,106,Hindi,,7,5,No,83.89191318
1315,Movie_303,Mollywood,2005,Actor_67,Actor_11,Director_175,Drama,133,151.7282718,2,113,,Amazon Prime,6,,No,48.03953382
1380,Movie_452,Mollywood,2007,Actor_90,Actor_162,Director_196,Comedy,97,205.5260502,9,179,Tamil,Netflix,15,2,Yes,65.66607827
1110,Movie_476,,1996,Actor_260,Actor_181,Director_191,Comedy,43,15.10498422,,141,Hindi,Netflix,14,,Yes,80.31535203
1013,Movie_332,,,Actor_362,Actor_213,Director_16,Drama,163,271.0693794,4,95,Tamil,Amazon Prime,8,4,,64.63210358
1230,Movie_38,Bollywood,2019,Actor_228,Actor_274,Director_107,Action,190,171.6229862,10,138,Tamil,Netflix,19,5,No,89.18847114
1472,Movie_499,Kollywood,1996,Actor_79,Actor_21,Director_93,,260,157.1400677,1,100,Tamil,Hotstar,14,8,,71.80356993
1083,Movie_420,,2004,Actor_96,Actor_275,Director_133,Drama,243,253.312705,2,95,Malayalam,Hotstar,1,2,,30.90154718
1129,Movie_239,,2008,Actor_349,Actor_260,Director_139,Action,108,125.4270106,9,160,Tamil,Amazon Prime,19,2,Yes,86.78857838
1230,Movie_169,Tollywood,1991,Actor_330,Actor_333,Director_157,Thriller,33,182.6917742,7,158,Hindi,Amazon Prime,13,2,No,67.65793546
1325,Movie_453,,2002,Actor_382,Actor_116,Director_79,,93,113.581712,10,92,Tamil,Amazon Prime,10,8,Yes,34.60578334
1144,Movie_397,Kollywood,2020,Actor_246,Actor_25,Director_70,Romance,55,167.2655125,2,112,Telugu,Amazon Prime,2,3,,64.95420279
1378,Movie_343,Mollywood,2005,Actor_272,Actor_333,Director_48,Action,151,192.9285552,7,133,,Netflix,1,5,,44.63271243
1344,Movie_314,Mollywood,1995,Actor_157,Actor_254,Director_15,Comedy,40,184.7142451,4,148,Malayalam,Netflix,17,2,No,85.06262571
1027,Movie_306,Mollywood,2017,Actor_116,Actor_211,Director_34,Comedy,288,-20.95882325,10,106,Telugu,Netflix,13,6,No,69.2831804
1065,Movie_30,Mollywood,2021,Actor_18,Actor_305,Director_60,,105,66.89458912,2,131,Telugu,Hotstar,4,,No,51.5250927
1162,Movie_190,Tollywood,1999,Actor_172,Actor_321,Director_190,Romance,111,193.7441736,4,144,Hindi,,11,6,No,86.21696114
1228,Movie_357,,2007,Actor_16,Actor_339,Director_2,Action,295,139.8508981,5,123,Hindi,Hotstar,13,2,Yes,79.17051332
1260,Movie_25,Mollywood,1993,Actor_240,Actor_257,Director_80,Romance,109,96.04567678,4,109,Malayalam,,5,4,Yes,65.28470526
1448,Movie_112,Bollywood,1998,Actor_386,Actor_168,Director_19,Thriller,225,140.6120079,3,102,Malayalam,Amazon Prime,7,2,Yes,45.08805121
1423,Movie_411,Mollywood,1996,Actor_56,Actor_337,Director_49,Romance,80,11.70441839,6,158,,Amazon Prime,6,,Yes,53.15052413
1459,Movie_435,,1997,Actor_79,Actor_21,Director_78,Thriller,231,162.9182815,1,179,Tamil,Netflix,6,4,,52.85084181
1439,Movie_206,Mollywood,1996,Actor_103,Actor_86,Director_28,Comedy,88,129.7167243,8,162,Malayalam,Netflix,11,7,Yes,84.92994407
1163,Movie_185,Tollywood,1992,Actor_284,Actor_15,Director_48,Thriller,80,106.8199981,5,173,Malayalam,,6,5,Yes,36.38205429
1300,Movie_382,Kollywood,2006,Actor_193,Actor_50,Director_96,Action,253,85.68705263,8,95,Tamil,,11,,No,69.05530367
1406,Movie_496,Kollywood,1991,Actor_5,Actor_304,Director_165,,259,118.4846443,10,134,,Netflix,15,4,,64.99431218
1302,Movie_379,,2004,Actor_106,Actor_305,Director_177,,54,78.05814878,4,97,Hindi,Amazon Prime,6,,Yes,90.71078036
1286,Movie_47,Kollywood,2018,Actor_278,Actor_196,Director_109,Action,214,74.08942073,4,169,,Netflix,7,,,74.65473115
1394,Movie_374,Kollywood,2011,Actor_373,Actor_364,Director_176,Action,162,243.1093195,5,96,Tamil,Amazon Prime,0,3,,80.7042057
1009,Movie_228,Bollywood,1993,Actor_100,Actor_301,Director_73,Action,237,-26.92221149,5,154,Hindi,Amazon Prime,12,6,,59.49279993
1194,Movie_39,,1995,Actor_238,Actor_288,Director_100,Drama,81,-25.27750371,,131,Hindi,Hotstar,18,2,,45.38003625
1117,Movie_16,,2015,Actor_269,Actor_388,Director_29,Thriller,227,162.5214522,6,124,Hindi,Hotstar,0,4,No,63.49048048
1269,Movie_22,Kollywood,2000,Actor_321,Actor_245,Director_188,Action,125,2.421151494,5,135,,,17,8,No,85.54324772
1079,Movie_213,Kollywood,2015,,Actor_353,Director_157,,111,-60.28243355,5,172,Tamil,Amazon Prime,6,2,,85.49781262
1457,Movie_310,Kollywood,2006,Actor_86,Actor_201,Director_58,Romance,245,181.141359,8,133,,Netflix,16,9,,61.38824858
1092,Movie_149,Tollywood,2013,Actor_320,Actor_193,Director_48,Romance,32,200.8055517,6,88,,Amazon Prime,14,2,,52.78512391
1265,Movie_456,Mollywood,2017,Actor_32,Actor_336,Director_23,Drama,196,-4.642862189,2,192,Telugu,,18,8,No,48.8664175
1331,Movie_241,Tollywood,2024,Actor_336,Actor_146,Director_27,Thriller,253,-43.62625784,4,96,Malayalam,Amazon Prime,3,8,No,67.26746795
1349,Movie_272,,2020,Actor_51,Actor_310,Director_7,Thriller,217,2.497901345,4,106,,Amazon Prime,16,7,,72.73102343
1360,Movie_59,Bollywood,2002,Actor_79,Actor_127,Director_49,Thriller,25,44.00724706,5,116,Telugu,,6,,,99.46383026
1256,Movie_287,Mollywood,2024,Actor_186,Actor_175,Director_182,,159,253.1130277,6,101,Tamil,Amazon Prime,15,6,,72.46661515
1132,Movie_426,Bollywood,2005,Actor_174,Actor_134,Director_109,,31,65.6202331,,151,Telugu,Hotstar,16,1,,82.27531988
1275,Movie_202,,2004,Actor_106,Actor_66,Director_68,Drama,81,166.5486163,5,146,,,19,2,No,54.39064024
1263,Movie_32,,2007,Actor_63,Actor_393,Director_170,Thriller,61,157.7413805,,117,Tamil,Hotstar,14,7,Yes,70.8340201
1170,Movie_443,Bollywood,2016,Actor_76,Actor_365,Director_187,Thriller,123,205.7936946,6,178,Telugu,,8,4,Yes,72.80156911
1459,Movie_162,Bollywood,2024,Actor_316,Actor_279,Director_172,Action,169,49.9215398,8,175,,Amazon Prime,,9,No,67.18938944
1000,Movie_255,Bollywood,2024,Actor_321,Actor_246,Director_154,Thriller,68,99.18446977,4,151,Tamil,Hotstar,12,3,No,69.56362406
1312,Movie_254,,2017,Actor_373,Actor_363,Director_151,,52,82.46406234,,123,Tamil,Hotstar,6,4,Yes,72.52436935
1063,Movie_9,Kollywood,1998,Actor_81,Actor_237,Director_73,Action,154,143.0396519,3,170,Malayalam,Netflix,18,3,Yes,79.62073626
1373,Movie_465,Bollywood,2001,Actor_361,Actor_171,Director_101,Action,162,197.2707159,9,175,,Hotstar,10,7,Yes,93.38236087
1467,Movie_139,Mollywood,2004,Actor_128,Actor_51,Director_8,Thriller,160,274.2732966,3,115,Malayalam,Hotstar,7,2,,24.68904417
1283,Movie_480,,2010,Actor_183,Actor_328,Director_53,Romance,155,68.74970858,,177,Tamil,Amazon Prime,16,,Yes,92.27475028
1120,Movie_10,Tollywood,2024,Actor_243,Actor_359,Director_142,Comedy,229,111.3104541,8,104,Tamil,Hotstar,3,2,Yes,35.78383767
1106,Movie_214,Tollywood,2022,Actor_185,Actor_153,Director_199,,264,169.3374396,10,174,Telugu,Hotstar,3,2,,76.17525642
1420,Movie_273,Mollywood,2008,Actor_220,Actor_80,Director_135,Romance,260,148.9414806,5,121,Malayalam,Hotstar,17,4,,117.1125794
1174,Movie_324,Kollywood,2012,Actor_71,Actor_145,Director_137,Thriller,65,237.2070556,9,190,Hindi,Amazon Prime,16,8,No,69.14919423
1484,Movie_48,Bollywood,2002,Actor_342,Actor_274,Director_3,Thriller,264,91.37111769,3,92,,,2,8,,73.60038279
1203,Movie_436,,1990,Actor_154,Actor_155,Director_78,Romance,166,68.20496729,10,135,Malayalam,Amazon Prime,8,8,Yes,63.79480572
1164,Movie_111,Bollywood,2018,Actor_245,Actor_399,Director_145,Thriller,35,210.1036862,10,158,Tamil,Hotstar,5,8,,83.34524695
1304,Movie_153,,2013,Actor_140,Actor_337,Director_172,,75,124.2440339,8,197,Telugu,,1,7,No,77.24417105
1496,Movie_123,Tollywood,2005,Actor_71,Actor_363,Director_86,Action,6,143.2192435,7,130,,Amazon Prime,11,6,Yes,56.4790551
1119,Movie_405,Bollywood,2014,Actor_46,Actor_325,Director_46,Drama,54,94.18537974,7,129,,Amazon Prime,14,7,No,67.7129389
1043,Movie_357,Mollywood,2012,Actor_47,Actor_336,Director_90,Thriller,139,174.1677983,,156,Telugu,,8,5,No,47.63126992
1311,Movie_102,Kollywood,2017,Actor_79,Actor_143,Director_186,Thriller,150,30.79384619,10,131,Tamil,Netflix,1,8,No,67.62117158
1155,Movie_241,Mollywood,2005,Actor_149,Actor_298,Director_156,Romance,183,63.33808677,9,195,Hindi,Hotstar,11,2,,61.61255626
1366,Movie_321,Kollywood,2000,Actor_398,Actor_34,Director_142,Action,268,-111.8589737,8,112,Telugu,Netflix,15,5,,72.73081903
1206,Movie_191,Bollywood,1992,Actor_130,Actor_304,Director_9,Romance,208,49.79426557,3,174,Hindi,Hotstar,6,7,No,55.80172206
1389,Movie_217,Bollywood,2004,Actor_127,Actor_392,Director_115,,191,174.5263698,6,104,Malayalam,Hotstar,0,9,No,65.7113662
1107,Movie_51,Kollywood,1990,Actor_365,Actor_239,Director_154,Romance,34,103.7133069,,191,,Netflix,,,No,70.1754555
1250,Movie_292,Tollywood,1996,Actor_119,Actor_138,Director_130,Thriller,63,26.08652871,6,137,Tamil,Netflix,6,1,No,71.56835396
1444,Movie_81,,1990,Actor_357,Actor_254,Director_75,Action,13,214.3571767,5,119,Hindi,Hotstar,2,9,,75.48567431
1403,Movie_489,Mollywood,2021,Actor_262,Actor_5,Director_81,,171,111.0808466,3,166,Tamil,,19,3,,66.51664669
1369,Movie_383,Mollywood,1998,Actor_244,Actor_372,Director_128,Thriller,283,235.5000499,9,117,Malayalam,,4,1,No,54.26612682
1333,Movie_88,Mollywood,2018,Actor_382,Actor_176,Director_34,,195,168.5350231,7,82,Hindi,Netflix,2,7,,71.64146545
1129,Movie_194,Bollywood,2015,Actor_103,Actor_373,Director_147,Thriller,246,115.0561671,4,195,Tamil,Netflix,14,3,Yes,66.42284349
1456,Movie_104,Mollywood,2012,Actor_37,Actor_214,Director_39,Thriller,282,246.8003964,6,95,Tamil,Amazon Prime,5,8,,90.49291284
1292,Movie_271,,2018,Actor_142,Actor_364,Director_13,Thriller,158,70.027075,5,81,Malayalam,,14,2,No,93.01483002
1019,Movie_96,,2022,Actor_37,Actor_23,Director_133,Drama,164,12.40876915,1,102,Telugu,,2,4,,42.55839129
1281,Movie_423,Kollywood,1996,Actor_8,Actor_318,Director_50,Comedy,269,227.9480697,2,177,Malayalam,Hotstar,0,2,Yes,82.34309097
1284,Movie_379,Bollywood,2001,Actor_231,Actor_13,Director_23,Action,239,148.3624245,1,109,Hindi,Amazon Prime,1,4,Yes,86.35488322
1000,Movie_198,,2020,Actor_333,Actor_393,Director_122,Drama,203,211.5041881,9,190,Hindi,Hotstar,3,1,,43.08337408
1118,Movie_1,Tollywood,2021,Actor_397,Actor_241,Director_120,Comedy,37,170.5091545,9,89,,Amazon Prime,,,Yes,81.58945638
1034,Movie_495,Bollywood,2009,Actor_296,Actor_276,Director_88,,93,231.4781017,5,144,Tamil,,13,5,Yes,87.91909836
1197,Movie_407,Bollywood,2006,Actor_107,Actor_92,Director_157,Comedy,99,59.07830653,8,101,Hindi,Hotstar,13,3,,51.00706724
1484,Movie_378,,,Actor_348,Actor_108,Director_112,Comedy,225,84.90922689,10,131,Telugu,Amazon Prime,9,9,,65.27316754
1244,Movie_167,Tollywood,1992,Actor_18,Actor_229,Director_111,Drama,73,84.0663848,4,190,Telugu,Hotstar,10,4,,73.72639872
1058,Movie_126,Kollywood,1990,Actor_313,Actor_152,Director_72,Action,298,85.14524031,1,135,Malayalam,Amazon Prime,3,6,No,81.4091612
1324,Movie_313,,2016,Actor_83,Actor_108,Director_154,Romance,241,-25.36372582,4,112,Hindi,Netflix,14,9,No,50.23121179
1160,Movie_81,Tollywood,2022,Actor_288,Actor_289,Director_57,Comedy,164,113.0749858,7,168,Hindi,Hotstar,19,2,Yes,93.14013396
1496,Movie_418,Bollywood,2009,Actor_194,Actor_176,Director_1,Romance,280,163.2860355,,165,,Netflix,3,7,Yes,29.4130374
1178,Movie_251,Tollywood,2003,Actor_215,Actor_320,Director_156,Romance,294,45.55855422,2,159,,Amazon Prime,19,3,,96.47491098
1205,Movie_169,Bollywood,,Actor_281,Actor_286,Director_113,Thriller,46,26.9065042,2,109,,Hotstar,19,1,Yes,81.00534936
1011,Movie_477,,1994,Actor_220,Actor_364,Director_62,Romance,70,89.12416336,6,161,Hindi,Amazon Prime,15,9,,57.56456978
1489,Movie_73,,2012,Actor_289,Actor_329,Director_47,,25,162.7635898,9,103,Malayalam,Amazon Prime,1,9,No,87.28811685
1275,Movie_141,Mollywood,2004,Actor_344,Actor_365,Director_78,,74,13.94476601,3,84,Malayalam,Netflix,12,4,,49.04401913
1180,Movie_70,Mollywood,1995,Actor_194,Actor_241,Director_106,Thriller,265,286.8222229,7,132,Malayalam,Hotstar,7,9,Yes,72.29872109
1241,Movie_262,Mollywood,2022,Actor_158,Actor_145,Director_187,Action,250,-3.93167534,10,180,Malayalam,,12,7,,74.77009748
1215,Movie_340,,2008,Actor_104,Actor_356,Director_159,Action,239,54.34340378,9,134,Telugu,Amazon Prime,19,4,,74.72269628
1250,Movie_308,Kollywood,2002,Actor_34,Actor_14,Director_198,,276,190.7264237,,102,Hindi,Netflix,,2,,53.20564886
1298,Movie_245,,2018,Actor_102,Actor_275,Director_126,Thriller,103,177.4025482,9,185,Tamil,,7,5,Yes,60.07845655
1125,Movie_3,Tollywood,1995,Actor_127,Actor_71,Director_177,Action,39,170.3990012,,170,Hindi,Netflix,3,8,,72.53489732
1481,Movie_337,,2004,Actor_214,Actor_315,Director_5,Comedy,175,45.16515524,4,198,Malayalam,Netflix,4,,,55.46512514
1216,Movie_63,,2005,Actor_325,Actor_195,Director_31,Action,114,60.34716689,2,155,Telugu,Netflix,,,Yes,75.42905589
1305,Movie_49,Bollywood,2013,Actor_296,Actor_353,Director_37,Thriller,299,31.48643416,1,89,Telugu,Amazon Prime,5,6,No,57.71748064
1284,Movie_76,Bollywood,2012,Actor_179,Actor_300,Director_79,,14,74.38455843,6,177,Hindi,,18,5,No,90.00000052
1184,Movie_368,Bollywood,1999,Actor_80,Actor_367,Director_143,Comedy,206,130.6197052,5,199,Tamil,Amazon Prime,9,4,Yes,101.253699
1038,Movie_175,,2006,Actor_141,Actor_11,Director_52,Romance,261,31.09817037,6,112,Malayalam,Amazon Prime,2,6,No,64.05071651
1222,Movie_109,Kollywood,2019,Actor_31,Actor_106,Director_197,Romance,266,-39.85502778,7,159,Telugu,Hotstar,12,3,,88.40517522
1183,Movie_183,Tollywood,1999,Actor_372,Actor_258,Director_139,Romance,185,193.5375683,9,172,Malayalam,,8,2,Yes,65.75390917
1494,Movie_192,Tollywood,2008,Actor_63,Actor_381,Director_43,,70,85.58670449,10,141,Malayalam,Hotstar,16,1,,51.27137607
